,business_id,name,chain_name,address,city,state,postal_code,latitude,longitude,stars,American,Mexican,Italian,Japanese,Chinese,Thai,Mediterranean,French,Vietnamese,Greek,Indian,Korean,Hawaiian,African,Spanish,Middle Eastern,Other,age,review_count_16_19,review_normalized,pos,neg,neutral,pos_norm,neg_norm,neutral_norm,bi_goodfood_text,bi_goodloc_text,bi_bad_text,Delivery,RestaurantsPriceRange2,OutdoorSeating,HasTV,Touristy,Hipster,Romantic,Divey,Intimate,Trendy,Upscale,Classy,Casual,Alc_None_served,Alc_beer_and_wine,Alc_full_bar,open_breakfast,open_lunch,open_dinner,open_hours_meals,displayed_open_hours,is_crowded,is_chain,is_open,operation_years
505,r0LLzy0DYJz02Nc4XCg7rw,Clark's Oyster Bar,,1200 W 6th St,Austin,TX,78703,30.273129,-97.757323,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,285,35.62,206,44,35,25.75,5.5,4.38,101,45,23,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,1,1,0,1,0
506,KK-6rXbIo9B4-b_P5WO5Qg,Clay Pit,,1601 Guadalupe St,Austin,TX,78701,30.279073,-97.74232,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,595,42.5,400,121,74,28.57,8.64,5.29,195,92,39,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,0,1,0
507,56U4ccFncJiV4YiWeIZPTg,Cleveland's,,100 N Main St,Buda,TX,78610,30.08103418,-97.84357859,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,77,15.4,53,16,8,10.6,3.2,1.6,20,19,8,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,0,2
508,Fymw5x86KgXXR0U4uXIO9w,Coast Bar & Kitchen,,"360 Nueces St, Ste 20",Austin,TX,78701,30.2674362,-97.7497307,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,67,33.5,60,3,4,30,1.5,2,48,8,3,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2
509,eBfy7Xk1O-56J-KkdaGG1g,Coat & Thai,,1720 Barton Spring Rd,Austin,TX,78704,30.2634726,-97.7628712,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,95,10.56,74,14,7,8.22,1.56,0.78,21,5,4,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,1,0
510,hug4QV-cEB6grXlPY2SBCA,Coco's Cafe,Coco's Cafe,"8557 Research Blvd, Ste 118",Austin,TX,78758,30.36127858,-97.71563375,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,186,13.29,132,30,24,9.43,2.14,1.71,34,19,10,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,1,1,0
511,Phqwjk7x11WMAd-rVGbY0A,Coco's Cafe,Coco's Cafe,1910 Guadalupe St,Austin,TX,78705,30.28255033,-97.74229628,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,155,10.33,100,27,28,6.67,1.8,1.87,30,9,7,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,1,1,0
512,I-oQr9U_5VXajCC2nMRHmg,Cold Cookie Company,,2512 Rio Grande,Austin,TX,78705,30.2905467,-97.7446487,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,103,25.75,80,11,12,20,2.75,3,9,8,5,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,1,0
513,AABc5B3GtTwVoPblirS1Ug,Com Bun Yeu,,,Austin,TX,78704,30.25965232,-97.75440791,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0.67,1,3,0,0.17,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,2
514,CGMoxmSPGP7Y0ueRYsi_nw,Commons Cafe,,"10100 Burnet Rd, Bldg 137",Austin,TX,78758,30.387302,-97.726589,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,7,0.54,4,2,1,0.31,0.15,0.08,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,0,3
515,AFmmjtNuVfEyP_BMmrcOtg,Con Madre Kitchen,,628 E Oltorf St,Austin,TX,78704,30.2370468,-97.7490891,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,185,20.56,156,14,15,17.33,1.56,1.67,28,27,6,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,0,1,0
516,iMhnd4eY9ZSHIgzHtJhvYQ,Conans Pizza Central,Conans Pizza North,603 W 29th St,Austin,TX,78705,30.35753259,-97.73103467,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,24,1.71,15,9,0,1.07,0.64,0,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,0,2
517,QPii9neIvUFgXunqZ_WKpw,Conans Pizza North,Conans Pizza North,"2438 W Anderson Ln, Ste D2",Austin,TX,78757,30.35763041,-97.73096949,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,113,8.07,83,27,3,5.93,1.93,0.21,16,12,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,1,0
518,Vz0k0EGElVGiesGOatEIoQ,Conans Pizza South,Conans Pizza North,2018 W Stassney Ln,Austin,TX,78745,30.216263,-97.7982415,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,55,4.23,24,29,2,1.85,2.23,0.15,5,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,1,0
519,abWx9PGjV84Q9RxJYAKoyQ,Conscious Cravings,Conscious Cravings,1311 S 1st St,Austin,TX,78704,30.2507232,-97.7542967,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,128,14.22,97,16,15,10.78,1.78,1.67,24,7,5,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,1,1,0
520,3O8mXYEvciU4GZN_kj9xEA,Conscious Cravings,Conscious Cravings,4209 Airport Blvd,Austin,TX,78722,30.296547,-97.707655,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,58,11.6,45,5,8,9,1,1.6,12,5,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,1,1,0
521,fGXTiBrbx3hrQpoCEI9GjA,Container Bar,,90 Rainey St,Austin,TX,78701,30.2602725,-97.7384885,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,197,32.83,120,41,36,20,6.83,6,9,22,6,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0
522,0lpHYqjWvNZ1Z66Re3KNoQ,Contigo,,2027 Anchor Ln,Austin,TX,78723,30.2878395,-97.7034347,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,255,28.33,145,61,49,16.11,6.78,5.44,113,50,24,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,0,1,0
523,RQXxu5U7iC-IS3aqQGMtjg,Cool Beans,,2908 Fruth St,Austin,TX,78705,30.2955044,-97.7417585,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,67,11.17,51,10,6,8.5,1.67,1,9,8,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,1,0
524,9e5lIroM6Eyd4aS26pWWEQ,Cooper's Old Time Pit Bar-B-Que,Copper Restaurant & Dessert Lounge,217 Congress Ave,Austin,TX,78701,30.26492962,-97.74373524,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1313,328.25,981,180,152,245.25,45,38,202,91,69,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,1,1,0
525,mCL1z61hxISrGOK3WaIuQw,Copper Restaurant & Bar,Copper Restaurant & Dessert Lounge,300 S Congress Ave,Austin,TX,78704,30.2585749,-97.7468844,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,3,0.33,1,2,0,0.11,0.22,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,1,1,0,3
526,xFduQVg6jqxMs_OhcrbegA,Copper Restaurant & Dessert Lounge,Copper Restaurant & Dessert Lounge,"3401 Esperanza Crossing, Ste 104",Austin,TX,78758,30.4010544,-97.7273642,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,398,56.86,298,61,39,42.57,8.71,5.57,183,72,24,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,1,1,0
527,HeKwDa_uhMu3H4uVB10Yyg,Coriander Indian Restaurant,,4894 W Highway 290,Sunset Valley,TX,78735,30.234205,-97.8137716,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,107,15.29,68,29,10,9.71,4.14,1.43,12,13,10,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0
528,Ye1lObLkfsb5-QhdSJYo7Q,Corner,,110 E Second St,Austin,TX,78701,30.2645713,-97.743198,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,449,89.8,318,78,53,63.6,15.6,10.6,127,81,23,0,2,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,2,1,1,0,1,0
529,cii8UBQ9YlbKxEs4orjwEg,Corner Bakery Cafe,,9761 Great Hills Trl,Austin,TX,78759,30.39382825,-97.75072786,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,62,7.75,43,12,7,5.38,1.5,0.88,8,7,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,0,1,0
530,zlPKCqb9sfkhIW27sAGsIA,Corner Bar,,1901 S Lamar Blvd,Austin,TX,78704,30.249415,-97.766958,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,29,3.62,21,4,4,2.62,0.5,0.5,4,4,2,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0
531,YO2ZNZM1pccR0x_JVgYp3Q,Corona Coffee,,1215 Corona Dr,Austin,TX,78723,30.312406,-97.7047801,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,103,9.36,95,4,4,8.64,0.36,0.36,4,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,0,1,0
532,zCoTra6j1hYj0-LHeeC38w,Cosmos Kitchen,,701 E 53rd St,Austin,TX,78751,30.3152767,-97.7166469,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1.75,6,0,1,1.5,0,0.25,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
533,S0j4zscxXfkSVTQifdvydA,Costa Del Sol Restaurant,,"7901 Cameron Rd, Ste 4",Austin,TX,78754,30.3338353,-97.6849111,3.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,2,19,7,0,1.46,0.54,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,1,0,1,0
534,uDKMdG3RZlO69NMGVuOjfQ,Counter 3. FIVE. VII,,"315 Congress Ave, Ste 100",Austin,TX,78701,30.2656188,-97.7435003,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,119,29.75,95,14,10,23.75,3.5,2.5,26,7,11,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,3
535,VWGWxuLjmu3FBJFqC2_QGA,Counter Cafe,Counter Cafe East,626 N Lamar Blvd,Austin,TX,78703,30.2725857,-97.753714,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,151,11.62,123,17,11,9.46,1.31,0.85,21,22,6,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,1,1,1,1,0
536,6nNseNdeC6QTKa6XloL3zg,Counter Cafe East,Counter Cafe,"1914 E 6th St, Ste A",Austin,TX,78702,30.2616895,-97.7215351,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,256,42.67,173,53,30,28.83,8.83,5,63,47,17,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,1,1,1,1,0
537,LinZJmeh2jQxBVbqN0ixgQ,Counter Culture,,2337 E Cesar Chavez St,Austin,TX,78702,30.254728,-97.717401,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,408,37.09,352,36,20,32,3.27,1.82,84,55,16,0,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,0,1,0
538,ubxNaKsTqzqR0IYnjsN9HQ,Country Boyz Fixins,,4140 E 12th St,Austin,TX,78721,30.27922927,-97.68716757,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,101,14.43,86,8,7,12.29,1.14,1,20,13,3,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2,1,0,0,1,0
539,EKQMAqLW1rUfe8yY5YDQXg,County Line On The Lake,,5204 Ranch Rd 2222,Austin,TX,78731,30.35712427,-97.78564541,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,284,18.93,167,73,44,11.13,4.87,2.93,66,68,30,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,0,0,1,0
540,ncdjrtQJzZqGJ8XdkYqaPw,Cover 3,Cover 3,1717 W 6th St,Austin,TX,78703,30.27617737,-97.76560846,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,108,18,79,16,13,13.17,2.67,2.17,35,29,5,1,2,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0
541,dsqmIQtNB21J3g-56mVmsg,Cover 3,Cover 3,"2700 W Anderson Ln, Ste 202",Austin,TX,78757,30.35868496,-97.73501587,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,153,12.75,103,32,18,8.58,2.67,1.5,53,35,13,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,1,1,1,0
542,zZBCrufNELc9eZTfohARWQ,Cow Bells,,,Austin,TX,78741,30.2259488,-97.7145152,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,68,8.5,60,3,5,7.5,0.38,0.62,12,5,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
543,rCB3ku3LbzisVerLtEzpVA,Cow Tipping Creamery,,2512 Rio Grande St,Austin,TX,78705,30.2905239,-97.7446905,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,7.25,23,3,3,5.75,0.75,0.75,5,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,0,1
544,wwNADKKDOvmgCJ6xl8A_mg,Cracker Barrel Old Country Store,,550 County Rd 117,Buda,TX,78610,30.084948,-97.822561,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,122,10.17,53,50,19,4.42,4.17,1.58,22,20,16,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,0,1,0
545,lnG403wPUtZr7fxHETB3Rw,Craft Pride,,61 Rainey St,Austin,TX,78701,30.257925,-97.738777,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,222,31.71,173,34,15,24.71,4.86,2.14,7,26,7,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,1,0
546,EMi1_z1i-8TAK4z8nV0iDw,Craig O's Pizza & Pastaria,,11215 S Ih 35,Austin,TX,78747,30.13736648,-97.79586234,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,48,4.36,25,16,7,2.27,1.45,0.64,9,3,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,0,0,1,0
547,Fb4ZlYipMkRY8o9I_CBE2A,Craigo's Pizza & Pastaria,CraigO's Pizza & Pastaria,"4970 US 290 W Hwy, Ste 460",Austin,TX,78735,30.2356713,-97.82082069,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,82,5.86,66,6,10,4.71,0.43,0.71,14,7,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1,1,1,0
548,vICQBb0sAXKy-BIjuWZWIQ,CraigO's Pizza & Pastaria,CraigO's Pizza & Pastaria,5501 Balcones Dr,Austin,TX,78731,30.336409,-97.7572653,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,2.31,21,7,2,1.62,0.54,0.15,7,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0
549,DZi6s5_uwtzquRhVZLNlxg,CraigO's Pizza & Pastaria - Lakeway,Craigo's Pizza & Pastaria,"2501 Ranch Rd 620 S, Ste 100",Lakeway,TX,78734,30.3390327,-97.9691764,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,65,7.22,41,19,5,4.56,2.11,0.56,13,8,4,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,1,1,0
550,uAAWnxoZ4vXup2pLbSlQWg,CRÚ Food & Wine Bar,CRÚ Food & Wine Bar,238 W 2nd St,Austin,TX,78701,30.2649205,-97.7458828,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,83,5.93,52,23,8,3.71,1.64,0.57,20,12,9,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,1,1,1,1,0
551,A1bd9SLGAj8nNaiC-NamHA,CRÚ Food & Wine Bar - The Domain,CRÚ Food & Wine Bar,"11410 Century Oaks Ter, Ste 104",Austin,TX,78758,30.402037,-97.726375,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,78,6.5,40,30,8,3.33,2.5,0.67,22,9,6,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2,1,1,1,1,0
552,fmBqBpoNe7CT07CGDyjp7A,Crawfish Corner & Oyster Bar,Crawfish Shack & Oyster Bar,"2501 W Parmer Ln, Ste 550",Austin,TX,78727,30.41802127,-97.70235665,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54,54,36,8,10,36,8,10,13,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1
553,Vz8PWO_urVFTB5W5yPd7kw,Crawfish Shack & Oyster Bar,Crawfish Shack & Oyster Bar,"2013 Wells Branch Pkwy, Ste 106",Austin,TX,78728,30.43520261,-97.68275338,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,218,16.77,120,66,32,9.23,5.08,2.46,61,42,17,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0
554,RVrmXr5GfPi-BUdkmaCEcQ,Crawfish Shack & Oyster Bar,Crawfish Shack & Oyster Bar,"9500 S IH-35, Ste C",Austin,TX,78748,30.161002,-97.790654,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,227,37.83,114,93,20,19,15.5,3.33,48,44,19,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,1,1,0
555,e7HYTm8y8dh6IEkgxua7Fg,Crazy Fruits,Crazy Fruits,"729 E Slaughter Ln, Ste F",Austin,TX,78744,30.16024399,-97.77741241,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,3.67,16,4,2,2.67,0.67,0.33,2,10,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,0,1,1,0
556,rlsrHlSkJN1iuVxnQ3-h8g,Crazy Fruits Riverside,Crazy Fruits,"6100 E Riverside Dr, Unit 104",Austin,TX,78741,30.2264241,-97.7056496,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,3.2,8,6,2,1.6,1.2,0.4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,0,1,1,0
557,eyoMdtDekjwer_2XmW8sPg,Crazy Ricky's Dawg House,,1501 E 6th St,Austin,TX,78702,30.2626754,-97.7275398,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0.33,1,0,0,0.33,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
558,lkrN5-DrQnp2Uqy0mQyhJA,Creek Road Cafe,,301 W Hwy 290,Dripping Springs,TX,78620,30.19132277,-98.08992488,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,76,6.33,54,11,11,4.5,0.92,0.92,11,16,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,1,1,0,1,0
559,cgD91rDroWxyDu3x6v-NTg,Crema Bakery & Cafe,,"9001 Brodie Ln, Ste B3",Austin,TX,78748,30.19331254,-97.84307378,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,198,28.29,116,55,27,16.57,7.86,3.86,25,42,15,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,0,0,1,0
560,V3cyvPZNYuXreEc4OGwtcw,Crepe Crazy,Crepe Crazy,660B Hwy 290 W,Dripping Springs,TX,78620,30.19227654,-98.09667997,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,203,18.45,191,5,7,17.36,0.45,0.64,27,31,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,1,1,1,0
561,_7lONCWyP_dZOCgWF8dEsg,Crepe Crazy,Crepe Crazy,3103 S Lamar Blvd,Austin,TX,78704,30.2415528,-97.78463,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,446,89.2,420,17,9,84,3.4,1.8,68,73,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,1,1,1,0
562,rxd-O3rnCxvcv4TDQszE_g,Crown Donut,,"325 Ranch Rd 620 S, Ste 102-B",Austin,TX,78734,30.36163597,-97.95290474,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,21,2.33,18,2,1,2,0.22,0.11,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,1,0
563,yd6dmLkbX1Ycmy3VcDVzng,Cuba 512,,"6800 West Gate Blvd, Ste 112",Austin,TX,78745,30.209067,-97.816031,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,345,69,252,61,32,50.4,12.2,6.4,113,45,29,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,0,1,0
564,ZLJXsmfTrsXkJfII1Q2rCg,Cuban Sandwich Cafe,,1804 Briarcliff Blvd,Austin,TX,78723,30.314244,-97.690068,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,66,6.6,61,0,5,6.1,0,0.5,14,8,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,1,0,0,1,0
565,raXi6598v97VVJGxuet_ZQ,Cucina on 35th,,1608 W 35th St,Austin,TX,78703,30.307613,-97.7509029,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,65,4.64,46,11,8,3.29,0.79,0.57,10,11,8,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,0,1,0
566,43N-TKU1m-y4FljMA0VXCg,Culinary Dropout,,"11721 Rock Rose Ave, Ste 100",Austin,TX,78758,30.403455,-97.721707,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1198,299.5,893,142,163,223.25,35.5,40.75,440,262,74,1,2,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,2,1,1,0,1,0
567,2nA8ZfUXv3IFTSAzTkPwsw,Culver's,Culver's,3424 W William Cannon Dr,Austin,TX,78745,30.21391378,-97.82928296,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,34,2.43,12,17,5,0.86,1.21,0.36,4,6,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1,1,1,1,0
568,wSECiSzu_t6r3J74M7f3eA,Culver's - Austin,Culver's,2240 W Braker Ln,Austin,TX,78758,30.391477,-97.71393699,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,83,6.38,63,13,7,4.85,1,0.54,14,10,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0
569,qjlGTfuSFr2uoQy4Dh4D_A,Cups & Cones,,"2900 N Quinlan Park Rd, Ste 290",Austin,TX,78732,30.3695139,-97.8922518,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,21,1.75,17,3,1,1.42,0.25,0.08,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,0,0,1,0
570,ISDCL5Z2t3f8UC2a-oU3sg,Curcuma,,2324 E Cesar Chavez St,Austin,TX,78702,30.2550902,-97.7182267,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,64,16,55,5,4,13.75,1.25,1,10,1,1,0,2,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,2,1,1,0,1,0
571,#NAME?,Curra's Grill,,614 E Oltorf St,Austin,TX,78704,30.23709,-97.749441,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,289,20.64,157,81,51,11.21,5.79,3.64,78,28,22,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,1,0,1,0
572,6xg5SUossSS2QONRdMYWgQ,Curry in Hurry,,"2121 W Parmer Ln, Ste 114",Austin,TX,78727,30.4158548,-97.6971477,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,41,3.42,27,7,7,2.25,0.58,0.58,11,2,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,0,0,2
573,o06voCP6SB0RH3-WOdXvog,Cutie Pie Wagon,,8909 Burnet road,Austin,TX,78757,30.37162525,-97.7256536,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,0.33,2,1,0,0.22,0.11,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0,2
574,anko2jCus0X_LKNLFaAGeQ,Cyclo,,"13000 N Ih 35, Ste 102",Austin,TX,78753,30.410711,-97.676336,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,94,18.8,56,28,10,11.2,5.6,2,16,9,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,1,0
